Matrix A:
158832	126558	149496	163195	123560	128650	168407	160593	153232	141807	116209	129825	134079	168750	124797	141154	151202	154449	124835	146327	129395	138771	132757	150780	125516	138084	141104	159764	146631	153604	157799	109498	138989	130626	161502	154225	131338	158892	140341	149028	136455	155644	158110	153803	148773	143054	147836	126856	154459	128150	
126849	99069	124931	135070	96979	119078	147497	126693	140660	130957	114700	116207	138228	147171	107902	121520	129359	137232	109859	126132	121321	120615	124066	135224	114473	133842	146184	128028	124496	132098	137971	108013	127942	119145	142487	141065	105143	132621	138346	124771	132952	132159	145378	126843	145309	123901	140681	117987	139075	123222	
117775	102313	127483	129102	99553	104573	136902	130486	140268	121375	95245	108115	111557	131939	102271	129237	127281	133415	96795	120883	110610	112933	112267	123591	116020	112914	122536	132531	130212	138335	124471	89221	125103	122343	142703	131772	116717	139971	132893	132995	122587	120061	128517	118755	127265	127931	126084	100970	131441	111031	
120630	90509	117199	115722	95929	104231	136445	117365	117397	113284	94717	91370	113305	127838	95758	116769	109641	121337	114204	114194	109549	111448	100361	107505	100956	110667	116459	122852	114093	129890	116389	83979	100516	102160	120842	125794	91027	122743	122620	109813	118565	111134	117409	101203	112017	113787	120088	103274	118734	109255	
137994	105560	123796	130532	105037	101479	134974	131568	123699	115955	90089	102531	125737	141414	103676	121615	115577	132867	92898	115653	110630	114690	118287	109438	113576	114483	112314	129814	125544	131957	117695	94962	120210	111082	138144	121921	103126	133196	121806	124317	119546	124102	127622	137560	124327	111394	116966	101256	140069	111438	
132428	102443	125736	130618	98937	111905	145168	131065	134518	120986	100558	102501	121090	133763	104708	125405	119248	121943	107917	115634	109894	116939	111450	123854	110218	104030	121386	128836	123626	135827	128427	98372	112455	114451	155819	134696	111459	136735	129295	125862	131479	120834	134191	128595	131485	120035	138847	113407	135935	113861	
134656	109646	135373	133311	106849	111041	136922	138400	141963	130273	96306	105704	116541	147983	115552	125932	121440	134501	111797	119694	122728	120362	116485	139320	116909	120703	128254	137195	133489	125707	129932	93741	121898	113586	140871	144791	128221	141625	134926	138779	123593	136419	144883	130400	138778	128875	137117	110646	147772	123203	
123292	93711	125485	137868	102105	117042	130915	117871	150562	128863	113580	100196	117137	133620	99478	118290	119616	118500	109503	115122	111235	94124	107947	133941	108211	113631	111862	124886	124920	127072	129174	91011	120466	108372	144866	123429	111058	124215	125177	126064	115197	121514	142385	131259	136572	122769	131923	106322	128414	106101	
138855	112986	134031	141228	109697	117917	141700	138009	144790	136971	108877	104763	126028	146536	101426	121283	135091	145024	113080	129011	120442	125181	116783	134267	110052	132147	121258	130526	137951	140680	127735	99049	129008	110998	139265	152306	98415	133199	138100	133465	129820	129222	144901	141841	138182	129475	144810	115373	139963	115940	
133680	98692	135007	136459	103780	117746	132200	125429	130715	121173	99249	102587	120942	126714	101132	127748	120458	137420	114264	117015	116168	104512	116079	113675	103608	120724	125604	127642	122217	122283	117940	93981	120245	103376	131347	129769	106396	126983	131290	116736	114396	129886	124823	137620	126003	119583	130219	91263	128667	117468	
160706	124418	147904	163263	125800	124200	159095	171305	161734	142588	126899	126061	152005	173619	133511	147622	147749	167158	137386	141061	137944	132229	140452	146879	127817	140624	160519	163647	165237	155431	149730	115520	143191	138750	163712	161734	123573	152597	161359	150419	135704	146947	168294	164195	163428	141071	155754	135519	162604	122644	
140272	97594	118939	121332	92190	105625	131032	129503	119704	111561	96738	95323	107218	136523	94458	118667	121059	130882	100832	104793	102658	111587	116386	120688	100439	109437	122939	118460	134309	115553	118258	92672	102465	106511	135950	135333	95542	134673	124118	120734	117483	120426	127785	114448	115204	111608	129774	103202	127022	110986	
130456	108510	148700	134820	117213	119155	144405	143278	150572	131960	103935	98456	122057	153874	108334	119817	137871	144284	104049	126998	125296	116241	121485	133459	114381	128266	137458	133608	135055	134162	127664	94853	134177	111741	144974	148072	128037	146383	129964	136391	119035	131788	128637	130496	149694	122850	141874	117979	139011	107968	
106108	90315	111339	117192	86318	103143	123705	107927	117206	95817	85486	86243	100058	129459	90616	115066	111271	119915	92193	98103	92360	99241	105721	103838	91695	110343	117426	109720	111886	109626	110536	82287	100299	103393	123464	112723	94052	114201	109271	99025	96503	108378	108887	100675	111653	93004	117761	89806	116340	91979	
145701	118360	144699	150087	116470	122873	159031	148275	166186	136663	116987	127240	125996	150376	122321	133278	146033	153171	120775	135209	130666	130825	123362	137587	119562	132888	142603	147382	143948	143933	147825	108610	142264	124591	157944	150702	128676	161220	150369	142151	135334	148698	151840	139239	151350	138410	146471	126521	156676	137002	
133602	109827	140918	141797	114342	119550	149017	134352	159839	144903	110613	111538	136611	153137	121840	124624	136494	139111	115885	131217	136054	125538	114092	144124	117420	133939	131472	134031	135984	141895	137245	107124	139945	120984	148255	148034	117142	142250	139905	144453	129768	137384	153147	141189	147835	123883	145908	128035	144854	125167	
124589	102879	131590	128670	114632	113153	128100	129504	133306	118296	94322	91365	125903	144894	99250	125244	132612	135035	104054	129935	114807	104454	124004	119212	119412	122636	113861	117286	122241	130458	122333	88285	113136	104819	147195	127319	109369	135193	133697	123292	119518	125942	126461	131497	127258	119198	128114	104438	147666	103556	
127088	98759	129831	132680	104892	114543	141264	133451	137028	124475	114890	110135	122390	137665	101096	117520	128007	138958	104442	125353	114465	114446	114786	135819	116790	121673	122868	121319	130702	125484	131487	93923	128419	113384	136289	137607	118198	140717	141806	120815	126944	129661	127150	120430	143535	128081	128042	116080	141996	120895	
116010	77367	112355	109603	99756	100823	111545	111497	129066	109811	92799	79824	96336	115811	93987	110921	124021	118568	98312	104536	98188	82266	105137	105813	97913	102324	111794	108181	119495	117234	108877	78032	99303	98970	124754	113211	101067	120672	126827	115046	101091	113240	119991	119388	106392	102140	118228	87448	120322	95043	
129530	99418	122935	131403	90915	100252	132552	130016	133874	117615	90507	98716	115262	133139	104764	123006	113900	125122	102163	113069	105751	113362	108297	117547	101412	108186	109633	125022	125012	117937	117363	88532	112228	111951	138676	130896	105947	124975	124078	122770	114865	121176	122412	123423	129569	111862	129228	106115	130560	112013	
158507	117378	142560	152879	123487	131300	169617	152561	164810	147845	129891	129703	152543	159519	121178	146519	145107	160812	117466	152517	123904	137869	146607	158834	135475	147050	146838	144476	151272	161630	155342	113937	149480	134959	169250	161813	132745	162623	154524	140473	149005	150695	164151	147204	166228	155563	150396	135891	165355	135912	
133795	113080	135202	146922	102668	128553	135744	132602	130788	126549	104927	115426	131293	146591	104711	134002	138829	148867	107873	135024	116503	116343	113185	125053	115680	133498	136873	132133	116601	131897	128929	94131	126484	111325	144418	132987	112838	134704	141487	127578	131945	124542	124303	138105	133400	120281	132395	114760	139175	114791	
115807	90880	116947	119650	98366	98939	126046	117363	119495	111370	87731	95395	123705	131897	94398	112084	119941	116093	96269	114955	106212	99712	116715	109187	110766	105426	114089	114244	112929	121771	120718	86314	108799	100925	137859	113321	96730	134171	125510	116992	120302	112559	122826	121174	109637	106958	113279	104908	131986	106845	
134468	101463	137437	144653	100999	118976	134507	132260	128341	129895	115255	107221	120730	142486	96240	124324	133333	132838	113906	119398	123811	109841	116446	136176	117271	127044	125285	130500	135308	129221	128231	99254	123765	114095	139055	141125	108104	136812	136424	128697	126435	121443	134402	129475	140587	126392	123727	110789	139523	118901	
125010	89656	114673	136407	104071	113293	122750	135019	122412	111405	98183	103152	129493	133419	93627	125653	118694	136923	109266	114987	105416	102520	115719	109049	102204	109086	123044	120628	115758	129052	117084	88797	109437	104354	130815	131949	106545	124700	123492	121980	108817	123785	125884	124380	115434	110789	122430	103724	126526	103910	
139092	113203	139235	146469	100958	120250	151506	146371	150358	124745	112311	116282	132737	159359	117287	147626	129344	146684	117960	129911	115545	124667	128909	138004	122733	125421	133591	137774	149096	133585	139749	103827	132549	129745	166005	146073	121831	145226	149790	137696	138257	137123	149743	137315	146338	126431	143387	119639	151931	124724	
157892	116656	154712	156854	117387	132599	154360	162955	161335	145825	122967	126707	131564	161462	127383	133113	147153	170356	127096	138956	136176	128575	132590	155792	121926	138515	154530	143955	153076	142338	148451	119542	139702	120933	162462	151604	138976	163587	149255	154304	141946	149907	160443	151413	154587	138748	156961	129046	158772	134606	
124763	94203	123089	129681	89812	103541	134910	124497	125358	109996	94188	97166	113750	115667	96493	124044	122821	119332	107407	106158	105732	96656	103395	118921	106350	102383	132096	125450	126014	125573	120916	95692	109398	111636	141499	123362	103193	146120	122556	119263	107927	112535	119324	115466	124507	111388	128015	106141	120023	100723	
113021	92311	118349	114955	98364	98178	129386	116471	122878	101864	80400	84605	103840	132241	98237	95270	118060	119571	102329	108318	122648	101251	97567	112595	98187	110374	110669	116883	119214	110788	104259	87171	101623	90812	118424	103023	85764	115202	117900	113892	104256	113934	120875	115169	121275	110577	123542	88223	120340	105226	
148946	109351	142234	140042	107344	123276	152642	141465	150759	142561	102200	107656	129541	165700	122761	134834	129219	141554	114814	127272	127059	135991	122559	143415	117745	138783	139756	143092	144185	140772	142942	107542	127123	123050	151629	155236	129330	141226	139768	146336	136106	142925	158970	147459	142137	130902	150718	117514	147611	139968	
126714	115102	121287	141961	102087	117370	142131	130649	134326	115720	105952	110308	116084	143719	106250	132704	123555	141055	106487	117354	114572	119383	107780	126727	107512	119432	132227	142649	132507	127902	131635	96213	120983	114779	139301	141854	104533	128442	133917	123513	114721	122219	130027	127858	139291	126299	141669	113594	130964	109312	
130998	97651	115546	134205	90972	109150	122983	121791	134062	127246	96265	105259	103782	136451	108753	117076	117204	126799	100015	106236	104289	110771	96811	128439	97503	118977	127596	117480	118019	120361	121676	101876	112974	100655	123054	128842	111668	126217	119629	124904	118410	113219	136339	125447	121501	111777	128054	111250	133644	111128	
128349	99944	121584	127210	110209	119634	143199	115249	129267	121437	100321	101035	119231	136490	101909	123544	127954	118061	100759	111903	116963	117511	106457	123679	104024	125495	121972	129985	120707	134487	131302	82457	111869	113751	143445	130585	114811	120359	121360	121873	117572	130556	133257	118033	132719	113319	140375	104280	141028	112474	
132624	108672	138735	143584	103586	118351	144422	133695	130799	114374	108625	117157	128194	138611	103651	129515	126315	134699	103073	126755	118923	110269	115781	116333	117909	112527	140025	143164	132451	132331	132601	96957	133355	112609	154321	137475	104170	145363	124167	130907	124175	118230	131189	135871	138912	115367	129487	109774	140092	107825	
146301	130816	152532	161131	130223	130304	165442	150480	156567	142107	126186	126442	153568	164601	119095	147746	147965	148621	118651	136359	135633	143715	135026	143898	130974	146498	148459	160243	144289	162888	159993	114890	142674	133251	168810	171736	137854	165039	142451	142850	141210	149245	156332	146447	155752	144345	154430	132812	171089	133079	
132661	103833	123468	131027	105439	115316	143787	130858	135068	120487	102695	100334	128947	144626	109700	122879	124168	134858	112393	121817	115190	117571	120267	132846	116847	127057	123877	132533	128326	142542	128869	97639	112820	112577	140364	135401	103576	129792	138415	118305	129964	122298	132319	130532	132177	129844	135264	112769	142379	112536	
124922	108019	125409	135661	92069	102299	143514	115934	131799	127402	99510	106359	120720	138586	109205	128038	115974	118900	96771	112120	106662	127886	112254	106817	104419	126267	124398	135345	118743	128757	131021	100068	120936	119842	140355	126600	103668	127162	125873	123512	131195	130464	134543	118587	124498	108949	126433	106140	128750	116515	
130635	107366	116706	133356	99549	110160	140163	124243	120225	112031	95994	104090	123308	132253	91029	121002	119474	119151	100125	116464	102013	115480	114523	119257	109947	113406	123750	133086	124566	131960	129088	98681	125595	118694	139452	133582	109155	139848	120580	123488	117304	123470	133844	125236	126843	120241	118344	104280	133984	114476	
144243	107717	141123	141298	113981	123077	146388	144521	143228	130998	112335	109662	134448	149418	107584	124086	135452	137960	111203	128709	123615	122983	120767	147061	120549	123616	131034	136639	141394	136678	139702	109714	135466	118120	148743	146770	130803	155019	128582	146334	118153	138143	143782	139535	151260	130985	133065	120443	151970	130248	
125463	86265	118348	124201	95226	113151	124806	117207	126976	121035	94885	96186	117928	116764	95020	112079	122661	123784	105741	107525	111447	95062	103473	125047	101330	112030	128263	117752	121710	122164	117070	94703	121640	108434	127166	126168	106193	135966	125352	122138	107411	114225	126254	133361	126207	110204	128356	104858	126823	116587	
113902	100712	113075	117352	95326	98082	127196	122110	123990	98394	95833	91607	102728	129679	92274	107540	120880	120347	88779	113415	93688	106711	113464	112653	103930	101021	118151	118779	113477	119279	117596	85514	117626	101992	132810	130288	100083	123534	121503	105978	118421	101650	118918	115880	121273	116992	101350	105154	127968	92238	
126539	95249	123482	120070	89350	106003	136583	124779	126332	108225	96473	95234	113384	142809	101687	103935	108436	117937	99355	111135	102357	111931	108191	120998	100187	113320	111054	124211	127256	112910	121561	83277	111172	100013	132078	125001	93069	115449	115892	115560	107519	119353	124726	118198	129350	106514	114329	106439	119622	105710	
132429	126241	132574	148571	114465	122459	153794	128141	154256	132883	117540	126351	129023	149549	111078	127025	134620	143570	106957	121078	128649	133094	111042	134895	118836	132022	135240	145322	133806	136174	145759	100339	139125	113834	147568	149511	117010	138890	146023	138036	138609	132235	148584	131426	142064	131992	143864	120316	149546	129555	
117462	92480	116905	118006	89821	98700	123665	113503	125590	121458	98005	83397	116179	134535	94521	105749	110926	110697	87965	111119	102625	106134	113228	124548	100807	110638	117987	109752	113131	111846	125130	89507	109391	106136	129689	123239	99286	120394	125796	109278	121313	111039	134182	120107	130484	114571	116954	105247	130694	105137	
155876	113920	148350	161137	118850	122910	157848	164097	144878	133043	109787	123524	146760	159311	115144	144010	146890	153790	136719	132565	137449	118899	137091	140487	122386	124870	151726	157751	145824	152335	139181	112909	131018	130773	165338	140087	118033	161234	147092	142771	136014	145496	154119	149519	148828	144870	149094	122187	146301	120972	
136000	94951	116847	125278	101079	114383	140458	123984	132532	119610	100226	101164	121849	127282	102426	120503	130845	136088	106952	108867	115916	115505	115431	136796	111085	127734	129883	120691	137010	134701	133032	101908	117600	113358	135770	143273	114690	128024	129471	125029	108914	124217	134858	125890	134760	125989	134174	106670	140949	119671	
125743	117013	126900	151491	103110	117096	145149	129545	142931	116586	110828	120761	130952	147690	111357	127025	134032	135541	106633	118174	126134	115889	111662	134649	122279	139416	133092	141903	129493	135648	131746	93101	129896	125771	154263	134983	120995	138256	136823	128604	135740	129439	146193	128563	141125	117646	138904	116150	152116	114722	
151739	108093	138363	151547	110400	119158	156401	148888	149795	137049	99664	117833	129089	149670	117354	132249	140499	150655	123585	126308	129749	120622	126558	141183	123091	129122	140910	144419	137701	140541	142949	109918	130787	126289	148467	141362	121254	160103	143156	143366	137666	145219	142250	146022	135867	137496	150210	112262	147325	131185	

Matrix A:
4	71	47	29	85	51	21	84	87	32	37	56	46	45	25	13	56	20	32	22	69	57	84	87	70	32	53	83	38	42	49	71	77	11	2	32	94	4	64	91	72	0	6	31	18	93	69	73	68	28	
34	92	78	29	84	67	95	46	89	64	59	99	11	2	97	25	68	39	52	84	91	72	58	66	86	59	23	29	65	64	5	40	76	8	61	86	58	34	66	97	18	83	30	43	66	6	84	39	96	21	
41	19	29	71	40	2	66	15	58	45	45	2	0	70	68	77	18	73	77	62	96	3	93	72	68	73	44	42	3	95	84	6	23	38	90	8	63	23	6	15	45	66	73	2	20	84	88	39	49	29	
33	60	52	69	71	56	57	74	88	23	54	59	50	10	32	29	18	2	30	51	1	59	9	83	6	36	42	12	13	66	70	87	58	39	63	7	89	98	13	17	71	92	52	12	87	53	18	10	30	18	
9	21	32	63	18	81	51	50	97	71	71	38	1	42	49	81	29	45	70	85	16	30	63	15	82	35	47	92	40	84	77	75	13	24	11	71	16	11	16	6	22	1	2	68	6	58	25	11	24	83	
89	59	63	22	10	26	59	86	65	97	1	24	19	34	10	14	50	48	40	14	6	60	21	10	57	42	65	0	98	40	87	89	73	47	32	21	60	81	92	34	2	90	15	72	40	95	11	21	29	68	
12	93	40	6	89	98	93	50	87	43	81	29	48	59	31	90	88	21	27	49	36	7	91	18	81	67	97	14	53	78	55	73	81	76	86	38	98	21	6	95	6	64	97	10	11	37	95	58	76	40	
49	30	0	60	73	5	3	50	57	82	75	89	94	74	28	36	17	8	41	39	16	93	87	10	78	55	74	14	52	28	30	90	49	11	7	79	27	79	76	48	60	44	30	74	48	31	59	56	11	82	
46	15	99	77	42	93	76	51	34	4	40	89	0	46	91	74	38	55	60	24	6	62	35	7	66	49	81	73	0	85	6	90	36	39	42	21	12	78	4	99	93	69	29	64	0	0	68	60	92	87	
43	21	48	67	17	36	33	46	63	86	93	98	26	88	12	97	22	27	15	76	85	30	7	34	8	49	84	97	43	12	82	8	77	97	30	47	42	15	54	45	60	20	52	15	53	58	97	79	99	77	
53	92	43	29	19	4	29	88	78	96	4	16	92	47	34	20	92	31	86	67	11	61	73	25	87	37	53	13	31	23	85	97	96	81	47	60	42	69	87	10	0	49	64	97	57	90	41	62	22	51	
22	5	88	48	46	31	24	67	33	0	92	94	15	94	13	43	92	42	27	70	71	73	28	21	66	6	89	10	24	95	92	61	29	37	78	40	19	65	85	46	30	53	61	16	18	1	33	3	90	48	
43	23	37	71	24	35	98	88	41	27	65	55	94	39	75	54	17	31	27	76	80	65	54	93	21	21	19	36	2	4	45	82	61	87	57	50	79	20	44	27	77	81	57	46	88	85	85	81	56	15	
24	82	12	0	27	32	86	61	35	85	34	47	34	51	30	84	11	68	32	75	65	46	44	8	19	9	86	93	50	34	68	45	52	68	16	64	89	73	20	28	41	42	36	39	84	44	93	41	10	56	
61	93	0	38	30	4	69	83	4	6	10	64	12	85	95	43	50	48	18	9	56	94	39	61	83	96	91	61	47	5	55	7	89	81	5	71	89	52	49	80	54	1	89	12	56	75	71	2	37	57	
80	71	21	70	58	93	93	3	40	65	52	34	66	91	15	67	72	0	94	46	64	92	44	84	92	22	10	3	18	9	21	2	26	36	76	62	66	50	9	16	26	21	59	90	71	38	61	44	6	54	
11	20	66	31	26	67	58	37	43	85	5	68	90	87	13	60	25	4	11	37	54	81	9	1	16	18	50	90	2	83	58	9	44	16	54	89	97	77	27	62	38	53	40	87	79	85	99	43	71	97	
17	88	10	52	33	40	32	95	26	73	38	61	64	52	16	16	34	83	51	86	11	25	60	46	15	3	74	83	38	60	98	74	15	77	36	69	31	51	15	31	96	54	33	88	85	88	0	69	64	12	
93	43	43	37	80	62	34	15	18	94	53	72	95	1	22	95	68	15	78	45	60	7	88	94	67	59	40	17	56	75	89	68	31	83	94	99	48	67	32	90	39	49	21	10	66	31	18	21	85	74	
42	4	39	83	86	99	64	48	13	62	55	2	93	47	2	54	9	82	16	59	42	94	81	17	17	31	26	36	6	54	33	91	91	58	70	62	81	75	96	31	96	32	61	86	51	5	8	1	38	76	
97	40	68	30	28	25	41	7	32	20	28	95	7	81	26	31	78	34	2	12	43	8	42	19	15	39	93	90	59	80	87	55	22	99	37	83	8	81	41	17	95	42	18	13	11	52	86	76	13	42	
25	80	41	40	74	30	92	57	17	87	5	21	79	67	20	48	11	71	45	94	18	47	44	56	97	65	77	77	32	21	47	5	42	18	30	43	33	10	5	83	63	14	28	27	11	89	91	11	92	64	
15	91	79	30	10	5	25	82	41	12	86	26	63	29	73	62	50	40	57	98	98	59	49	21	42	23	42	37	26	32	65	48	71	76	32	85	98	40	25	27	91	35	62	42	50	16	89	72	73	87	
84	84	38	47	50	91	69	39	64	23	9	35	42	65	11	98	13	70	7	90	23	6	35	33	3	70	20	19	27	69	43	41	77	22	82	76	41	44	7	34	17	94	45	79	18	42	20	8	71	57	
74	64	17	11	13	75	6	89	39	90	11	95	1	53	88	16	41	75	59	40	10	21	78	23	10	50	94	47	58	19	65	44	6	88	47	52	49	75	97	76	34	13	53	88	57	7	50	67	47	62	
87	44	48	19	34	49	43	67	7	41	13	10	36	17	56	43	59	87	39	16	58	43	95	56	0	39	20	44	86	19	90	38	39	26	99	9	1	89	13	93	74	98	10	30	46	21	28	77	60	90	
88	75	41	66	34	91	18	64	2	59	4	88	95	23	61	88	66	86	59	11	19	65	14	76	19	98	61	75	61	14	61	47	74	7	32	84	12	78	45	51	40	49	29	85	76	45	70	73	56	22	
5	99	10	52	45	54	97	54	88	72	23	94	87	61	2	17	81	94	33	81	73	21	92	85	44	55	73	43	70	33	71	18	38	52	93	60	49	64	1	7	88	63	67	20	46	36	16	16	43	63	
8	87	52	16	96	27	77	33	70	3	13	52	82	1	86	86	77	10	36	58	45	80	32	98	81	66	81	44	21	40	95	24	81	18	28	58	66	20	52	68	57	52	62	71	69	52	74	23	81	42	
78	4	83	2	60	55	28	95	73	6	71	74	96	57	82	32	38	38	39	23	34	32	41	57	27	60	4	90	53	73	86	15	77	62	81	44	16	86	69	58	35	84	71	77	78	45	36	30	6	96	
52	85	82	20	88	20	42	9	39	31	43	17	4	87	35	57	21	14	80	49	71	28	4	32	50	2	1	65	45	93	32	64	40	37	8	54	2	23	99	37	49	56	36	14	94	9	69	68	77	45	
97	86	10	86	67	85	38	44	5	57	45	75	44	46	6	40	29	35	60	39	60	52	28	56	53	33	40	32	11	67	95	72	30	65	40	18	47	79	13	19	43	24	63	93	81	43	56	53	35	78	
78	8	35	66	19	84	65	46	23	62	37	34	81	16	24	15	70	33	11	22	57	56	74	19	52	47	56	78	4	96	52	45	95	14	62	51	74	71	24	32	11	29	46	5	1	72	94	52	67	3	
48	95	92	43	55	94	99	48	85	14	8	42	8	40	47	17	6	16	41	77	51	68	35	71	16	56	34	24	68	20	45	88	18	56	52	34	20	60	37	42	35	25	15	98	65	73	47	13	42	63	
20	35	33	74	51	42	57	76	27	33	6	14	36	56	60	63	3	39	67	94	90	12	80	2	24	16	29	82	95	38	21	22	56	77	30	73	73	79	90	56	30	46	24	71	17	90	84	67	95	98	
32	4	61	93	30	66	45	5	44	16	58	19	66	16	99	25	6	38	30	78	34	35	62	36	51	38	39	36	68	12	6	78	65	57	70	27	94	23	37	53	8	86	85	34	98	97	6	41	34	85	
72	55	98	67	7	6	26	69	79	36	29	98	31	3	60	50	26	52	12	11	8	54	79	13	35	65	53	57	41	1	1	97	91	53	55	20	48	60	90	41	53	96	18	33	37	66	8	51	52	57	
7	4	54	70	92	61	29	6	62	89	92	84	47	67	74	70	51	12	83	71	65	89	20	6	29	62	50	54	38	75	89	7	37	4	38	65	67	5	78	71	31	87	76	22	72	55	42	65	6	88	
19	94	81	83	28	79	28	39	85	79	56	99	49	28	80	26	34	86	45	38	91	1	42	17	47	28	53	4	10	61	6	13	12	70	82	8	54	99	92	6	50	66	28	91	63	85	41	39	81	73	
89	67	43	36	36	26	10	29	69	99	83	68	21	26	22	46	30	87	46	34	89	90	9	74	21	34	16	57	91	53	79	15	91	38	27	4	85	10	98	73	81	67	37	40	20	87	13	15	7	61	
47	20	55	51	25	4	68	21	83	94	24	85	84	19	67	57	75	9	36	85	65	1	35	66	63	22	23	64	85	36	88	18	18	93	1	22	40	35	68	39	45	35	38	52	36	46	78	88	13	71	
90	55	28	28	9	73	5	19	90	89	86	77	81	10	22	1	32	29	49	76	85	30	5	60	6	25	7	47	31	9	16	10	19	49	20	59	30	11	80	53	92	58	8	23	27	36	76	16	48	66	
12	14	39	28	47	88	52	64	13	70	98	17	66	41	47	74	23	45	43	30	64	49	30	72	67	57	73	64	99	65	45	43	5	33	15	29	85	77	11	61	3	20	88	67	7	66	34	25	79	39	
51	55	20	66	32	86	15	27	63	52	0	34	59	38	56	10	32	58	57	61	73	28	59	32	12	49	45	59	31	40	82	80	46	66	0	30	46	72	85	74	74	26	86	13	93	34	77	96	98	83	
51	33	84	74	86	55	18	52	9	66	56	2	38	28	24	78	81	36	11	42	15	30	0	47	26	79	60	91	88	23	41	40	44	77	89	85	0	88	6	68	41	45	79	24	57	0	90	55	27	59	
29	76	18	5	32	42	87	25	52	18	66	36	82	76	63	85	91	3	97	0	77	68	49	65	52	28	77	63	71	35	81	1	58	10	70	25	95	12	58	5	9	21	45	19	24	24	49	37	40	35	
98	21	98	93	8	98	61	48	45	22	63	68	44	20	59	37	92	66	27	17	19	4	78	18	50	70	71	11	58	49	34	85	49	94	57	94	55	68	68	78	56	40	6	87	67	10	19	99	50	87	
6	84	89	18	72	0	33	0	60	34	13	97	74	1	63	80	99	8	29	99	22	4	84	49	93	75	51	21	72	26	9	12	91	42	52	70	79	83	74	10	18	45	86	56	60	56	57	33	67	15	
75	11	75	73	24	30	75	81	87	58	92	29	10	54	91	71	93	46	87	7	94	46	89	31	34	60	36	72	81	77	57	27	72	27	39	78	28	78	32	17	76	33	40	60	15	96	88	38	44	29	
39	52	43	92	97	9	25	76	97	11	12	95	17	91	93	65	77	25	96	26	1	59	77	10	44	84	22	15	89	4	80	98	9	83	90	18	3	67	90	11	88	88	59	87	0	36	25	95	75	35	

Matrix B:
6	5	20	46	55	20	95	35	71	84	34	72	47	26	88	74	91	17	34	96	53	40	9	24	75	1	23	1	55	60	70	63	7	62	84	43	85	85	87	59	25	20	80	79	87	4	20	97	93	83	
79	99	0	20	89	19	87	40	88	55	67	52	67	63	23	9	0	17	58	85	4	77	19	27	81	30	58	75	15	28	55	64	56	24	19	74	29	97	99	64	57	37	74	91	52	25	77	45	2	46	
85	2	44	61	8	1	4	66	84	47	84	22	77	28	80	54	80	51	1	52	53	28	43	48	70	13	79	40	36	95	2	46	95	39	33	67	52	65	81	55	66	55	12	78	51	36	71	6	96	41	
88	79	4	37	16	55	43	93	42	44	34	77	66	63	4	87	28	36	58	71	77	64	28	13	31	63	29	67	86	0	29	0	76	46	64	42	11	4	42	57	42	89	9	2	32	7	91	43	53	34	
16	48	26	86	97	59	21	78	3	57	36	95	43	30	59	89	80	16	41	56	99	15	31	11	15	99	15	74	52	80	39	51	89	63	3	25	54	19	98	40	14	7	81	4	9	66	6	48	38	89	
96	38	69	49	52	95	31	70	27	42	68	36	11	82	29	1	17	48	46	39	77	6	4	8	42	18	84	12	49	16	61	44	83	52	76	17	30	95	93	35	77	33	87	28	82	11	12	89	53	48	
94	8	75	2	26	77	34	51	20	51	59	3	25	70	58	99	41	84	37	1	48	73	84	39	72	92	93	50	54	95	56	73	98	94	32	18	92	17	65	97	95	1	29	55	30	17	49	50	72	38	
29	84	62	40	68	41	75	24	3	4	23	88	81	2	44	21	28	25	43	89	39	68	96	28	67	35	24	49	65	23	80	47	6	84	90	25	14	43	73	12	79	99	3	39	97	4	7	49	19	31	
41	52	13	93	1	21	45	99	47	81	57	31	98	67	19	2	20	15	97	9	70	71	40	53	54	13	75	38	57	54	16	61	4	18	30	80	66	72	35	51	19	41	54	89	49	61	37	0	24	55	
97	98	65	63	99	41	0	33	11	90	2	16	84	53	98	32	90	1	36	57	16	44	40	46	6	42	58	95	80	84	26	79	26	75	99	62	44	99	93	99	69	90	99	98	35	5	68	1	5	55	
71	92	53	44	14	63	51	66	84	72	24	36	42	86	69	95	99	78	98	43	93	28	10	66	92	38	41	24	99	5	84	27	26	69	14	49	49	24	0	8	44	11	81	66	8	14	68	84	18	1	
94	17	12	23	88	7	16	74	29	22	86	73	58	84	89	84	31	26	2	94	66	85	89	14	78	37	64	27	54	79	4	72	77	98	94	57	42	73	91	40	72	79	0	73	43	36	13	81	96	39	
95	21	96	9	32	63	40	85	2	5	72	23	75	15	93	80	4	1	41	84	63	50	42	91	71	7	76	56	30	95	88	8	73	99	82	48	48	71	47	31	34	89	64	70	94	35	82	89	32	75	
39	7	1	37	7	31	1	49	96	79	71	24	4	61	44	83	60	1	38	50	7	85	68	67	81	33	47	57	70	52	35	12	27	19	39	41	54	57	48	71	51	59	49	58	56	99	49	70	19	96	
90	36	99	29	1	37	11	55	18	4	11	45	45	11	85	71	65	58	97	87	51	60	54	57	47	90	75	25	10	26	26	75	11	45	36	2	75	54	47	22	60	31	86	64	23	85	5	64	54	20	
18	96	57	32	99	32	2	13	43	22	28	66	13	84	69	73	6	72	43	95	40	35	93	34	39	74	23	81	88	98	19	43	26	56	56	76	44	65	53	69	66	96	44	63	36	59	1	64	53	95	
