8	39	36	2	15	68	64	7	34	10	81	39	71	38	66	72	80	69	85	95	15	94	92	86	73	17	6	23	24	58	71	73	7	69	31	38	22	13	80	22	54	23	39	31	78	2	56	14	57	25	34	66	16	6	52	64	57	30	39	23	97	74	26	30	43	53	27	84	6	96	97	60	33	31	95	81	43	4	68	81	42	51	21	95	93	65	48	47	81	86	59	48	56	
75	28	40	65	20	52	43	56	8	96	81	55	95	0	46	60	37	91	97	50	53	88	92	58	95	11	88	89	60	47	77	79	20	84	10	76	3	29	75	89	45	68	79	63	39	47	12	59	88	99	14	45	76	85	93	67	32	61	47	34	3	2	90	32	18	95	34	89	24	64	48	55	88	65	68	38	51	60	17	94	25	23	27	28	44	13	48	32	86	90	75	8	97	
54	27	94	88	43	69	23	32	67	78	36	76	99	21	83	59	19	40	64	93	92	68	75	93	32	94	69	54	26	94	50	8	1	85	60	34	19	11	71	19	83	70	86	10	39	5	79	26	4	21	48	67	8	7	69	15	70	36	34	34	78	29	48	21	16	46	32	97	19	43	28	72	95	83	59	81	60	37	58	66	58	4	16	11	37	42	94	46	30	33	3	13	73	
62	7	52	91	96	29	24	24	82	27	21	45	1	26	73	18	33	99	18	46	81	99	22	54	1	12	13	70	85	20	8	68	57	3	85	33	62	3	28	72	23	36	69	23	80	78	7	66	20	82	53	20	44	93	88	84	46	44	74	28	72	85	98	9	46	15	72	84	60	65	84	17	27	70	19	26	48	29	2	59	99	64	52	56	10	29	15	97	91	9	59	53	94	
94	43	66	40	88	13	74	38	21	44	87	22	9	77	93	85	94	75	61	73	76	44	90	18	57	6	16	96	92	18	52	19	0	0	7	8	25	32	36	48	98	89	65	76	38	53	94	96	64	9	4	12	23	15	5	56	12	50	13	43	84	69	35	76	81	72	42	70	11	72	82	63	60	71	43	12	73	0	99	75	29	21	37	46	29	90	6	36	86	81	29	14	98	
85	60	4	22	12	81	57	61	27	79	97	3	68	25	83	89	42	9	16	12	70	75	43	65	93	65	22	35	86	19	85	53	10	64	11	87	3	47	98	60	11	20	60	67	82	15	68	62	75	24	42	81	96	38	64	76	8	98	50	3	78	83	34	43	84	2	21	41	94	40	21	16	93	13	35	20	77	54	52	66	87	44	57	16	92	58	53	97	75	0	93	6	80	
69	55	12	15	48	82	42	20	29	57	56	98	22	50	78	20	81	83	86	86	84	5	85	81	56	94	13	97	36	21	96	73	6	36	25	15	0	78	4	57	89	99	0	36	3	85	97	27	9	85	0	32	17	91	4	67	35	26	19	80	70	20	1	88	21	2	33	7	35	46	49	90	0	30	61	32	47	89	65	47	72	73	56	56	11	81	36	11	60	54	47	18	2	
37	21	37	70	73	57	29	89	24	22	98	59	20	71	18	3	24	18	91	76	63	13	24	78	5	27	84	93	70	27	73	56	32	52	73	66	65	29	84	62	38	96	93	56	42	53	14	51	48	84	31	76	85	68	10	93	78	88	63	72	41	41	11	7	38	34	87	16	29	88	95	69	7	38	8	41	55	3	60	87	64	23	64	9	93	97	60	78	36	4	35	76	76	
69	65	32	37	16	44	60	34	19	15	59	79	23	51	78	9	14	31	31	80	36	50	10	71	58	80	3	43	97	5	14	30	84	12	83	71	36	95	6	72	33	81	20	90	53	36	29	5	34	5	82	76	17	83	23	1	22	27	69	47	68	4	25	40	69	66	80	6	83	37	83	66	14	15	24	53	66	74	28	98	82	40	9	28	87	77	92	65	71	85	3	25	85	
12	13	26	13	3	38	92	17	48	82	89	4	94	83	30	20	22	86	42	75	98	80	49	6	72	62	56	65	14	55	16	52	14	94	47	56	53	22	68	27	19	3	68	76	6	8	79	2	22	72	18	52	93	15	17	19	15	96	33	21	74	51	47	77	41	68	21	61	95	65	99	31	99	79	64	29	99	92	67	3	30	57	73	18	74	1	46	40	78	62	37	35	33	
20	0	65	30	76	77	8	45	64	47	82	6	53	89	12	60	11	74	53	32	1	41	16	93	31	31	66	70	36	36	94	27	38	55	74	68	42	90	98	98	66	42	17	96	17	79	60	67	37	28	39	11	64	3	79	2	77	80	22	98	55	89	70	0	40	50	33	75	92	2	23	4	9	38	82	36	11	29	10	55	41	50	29	96	74	58	82	85	7	82	86	91	62	
93	44	27	4	50	70	92	40	14	10	37	2	89	95	50	96	83	49	27	20	90	15	13	48	15	34	62	88	51	16	92	97	55	40	37	52	40	66	22	93	69	28	75	69	38	98	11	67	99	67	77	30	42	88	14	29	50	43	45	82	17	82	81	13	73	5	23	65	71	55	90	31	52	64	52	82	29	65	6	96	7	48	95	47	73	70	13	30	78	23	6	71	86	
46	71	49	9	72	79	34	71	19	31	63	35	14	73	57	15	50	99	79	12	85	98	27	43	4	49	90	56	21	92	16	52	86	13	33	83	16	38	97	48	0	5	3	45	52	18	81	38	75	19	5	57	58	86	45	52	42	55	33	40	23	61	29	66	24	0	85	76	30	44	44	14	32	5	62	11	91	39	15	84	82	46	53	63	42	19	42	48	76	53	47	65	50	
7	97	69	19	11	2	84	61	9	36	65	37	22	13	49	98	48	19	64	1	10	56	14	41	33	90	92	38	59	12	52	73	71	73	35	14	10	91	71	10	69	37	90	73	13	94	22	87	60	0	2	99	57	24	57	0	64	1	18	36	4	1	17	12	17	37	14	43	42	80	60	77	60	39	87	70	25	60	31	66	73	44	22	84	19	59	85	15	68	2	92	11	28	
17	7	72	17	5	44	49	18	50	52	44	58	21	46	46	23	23	36	72	42	69	60	3	39	24	46	53	44	19	45	9	44	69	11	89	87	17	15	96	67	12	2	50	26	64	38	31	61	7	64	40	58	92	56	82	25	24	47	71	10	90	77	55	43	31	77	34	39	24	46	11	12	70	40	25	38	96	47	59	38	29	40	91	6	93	11	64	90	34	93	16	80	36	
44	37	53	37	44	68	81	47	17	16	65	40	51	5	96	1	22	17	63	96	52	69	83	39	8	93	29	74	68	49	32	28	75	63	83	59	17	2	29	42	13	30	7	43	90	35	81	94	41	13	66	33	47	65	47	80	75	37	27	8	87	41	92	63	48	9	60	11	32	69	79	85	72	61	66	46	63	95	62	24	54	62	87	26	6	7	19	38	44	23	7	25	59	
93	65	62	85	36	49	7	52	84	26	63	0	33	52	41	87	40	97	36	68	86	81	89	53	96	87	50	7	45	57	80	68	36	3	43	17	78	33	34	78	32	60	34	39	98	83	77	25	43	39	55	23	60	16	53	35	92	83	51	12	86	58	41	45	35	46	34	80	68	65	24	38	89	39	84	91	68	55	60	42	99	16	0	51	4	49	31	5	86	22	31	20	78	

Strassen Multiplication Result:
172173	139269	156514	135363	138354	151158	156004	150962	163167	139702	163877	154090	144628	157303	143920	147947	163589	177597	180260	170790	183499	191950	144278	145478	169059	162419	127582	146020	157630	133946	159416	174243	143720	138354	141232	149674	140981	142923	143456	152024	162119	138213	144502	167952	162089	157249	159998	140708	151095	142454	149764	163634	164176	168217	160640	163888	151180	165854	136285	136067	181326	147957	173570	156820	140006	152682	140188	154972	166247	146575	150654	164422	158574	141746	155066	152167	171514	154516	156585	153974	158102	152587	142728	156001	144043	151896	173855	165585	172228	128849	152019	155479	167924	
162783	126449	152477	119061	143461	140181	169761	128949	152759	143059	171692	143337	147073	159502	140382	137586	151214	169442	172471	170580	155349	184642	151821	127657	150358	142811	131753	147125	143981	138040	150194	171003	146258	143172	138387	147795	136137	142324	137273	156136	151689	145704	138943	178243	143260	146403	160420	145110	171894	149276	130733	151809	146476	156133	149677	158141	156009	159027	135138	148686	156055	135796	182774	161416	136777	151692	144220	146884	162266	150084	160021	164634	164074	155470	146290	151750	155803	141063	147528	162464	139411	137241	142367	147076	136790	140738	150857	158685	155639	153388	142744	148933	167194	
165534	127731	147431	137596	146001	153980	168525	138975	162193	149930	170111	150221	135429	166874	140321	142909	156018	167973	177298	157972	168105	190627	148963	137938	158961	148445	131713	145525	151744	144526	155321	178217	140913	142302	148914	142688	141036	143790	134588	156016	146854	135170	142001	192424	152804	148698	165649	136875	154892	141733	126644	159054	154153	161592	145168	159362	154763	160605	136398	134169	160538	141565	170531	157734	143731	156029	146608	149499	163459	151234	162501	171521	181457	156164	136516	147689	175128	141839	149895	155539	168874	145999	147925	145057	151704	140541	163900	157923	176754	151091	162889	151406	174184	
159872	116937	143662	129350	119778	139616	154593	133682	144785	139809	167708	132288	126219	165739	137255	139997	142465	162603	165032	146941	163581	174840	130020	133759	129864	131022	136911	135814	138752	132047	155466	170783	157167	130216	137483	134398	137862	138892	134527	152502	138494	137844	148877	165251	141210	147274	149262	130318	148915	150711	134051	150722	147887	160386	155471	147055	148892	150073	125841	139123	150725	132367	170595	132097	131018	132723	136470	137561	146191	141028	156558	160802	155788	139328	138137	149105	154568	145294	144808	147692	145057	139442	130638	132367	141340	132574	154990	157210	153615	136048	144635	155177	156409	
182865	133914	159711	146760	152828	171612	173006	166740	170840	162767	192699	159708	159265	194119	153553	151478	162841	187874	195384	176882	181705	197645	162333	140594	172222	150628	152469	165305	167054	155713	171040	188348	164178	162256	146414	167724	154787	164339	161107	169113	147255	153259	168794	190736	153313	162637	177189	154977	163818	171334	150982	170908	175125	179711	163265	178656	164764	195361	150614	148621	170382	144500	194515	184568	159783	168778	160987	165983	182250	162406	166930	182995	178279	160448	163373	161035	195197	164063	169032	169850	169063	168301	160541	164837	170928	154290	192647	183968	186873	163934	175949	173578	190196	
157240	112315	142993	129662	134604	145512	159671	129355	147663	144277	170208	146164	141040	155542	136696	137004	155967	172816	183011	171875	179281	187640	155522	136263	134574	151828	148193	144127	145001	145318	152329	176876	144509	146496	134487	145661	138791	137939	141305	166618	159277	139514	153314	170835	142834	153113	160572	150952	151832	143386	125847	142888	143406	155934	146505	161237	151563	160753	132520	135688	160284	142916	167829	148189	134290	149709	141204	148603	151560	143523	155440	167895	167318	154121	151438	157355	160707	150806	151386	154057	149870	134904	146717	142857	139871	129519	162878	162630	173816	143350	147885	147013	173141	
157140	132246	161674	134569	140625	149266	160511	134816	145094	136562	180770	142058	144673	170209	130766	145327	165395	165835	182802	164087	167891	186591	139986	132879	142858	158486	141624	137467	136148	154614	160309	176631	139044	149849	132792	137929	144104	149643	150317	160074	158203	141437	151309	163512	144215	138714	161038	138879	160164	132952	133151	155264	151647	161242	151505	161123	151079	162999	124232	133785	165927	150060	153439	138133	142790	147280	147490	153920	151202	156557	152692	159541	162899	144679	162155	149525	166558	138760	157010	167049	162441	137021	131077	147588	142669	145607	180838	160199	166820	129399	159914	149881	155746	
209620	168986	188665	157076	170068	185465	195966	167904	195251	176610	214595	190412	166713	201776	182949	178938	193070	215514	218343	201641	206698	235045	173593	176822	189271	196839	159240	180297	182694	175816	197152	214464	179751	173981	178722	160861	181518	180454	177361	189424	179354	179085	179313	205801	184620	194324	203654	172953	188838	181008	163513	198641	188106	195234	199856	198539	183288	199362	171660	165129	203462	168713	201460	190428	184017	172954	178043	182940	194058	178309	188739	199017	198211	184950	195710	188810	211450	192165	191429	199472	209456	180586	176270	189784	174038	170348	210963	208359	209209	183341	193807	183312	213005	
141601	122527	144671	134758	125820	148273	147165	131988	141550	136169	159859	144198	126989	143939	138972	143682	150626	153058	174265	138733	149679	171884	130948	137312	138871	136877	128506	135585	148694	133205	155587	158114	126274	151250	116912	125314	124175	131850	138422	144517	147320	136049	141478	162546	131279	140124	149715	136911	145166	133209	114298	147312	141842	141647	154497	143644	146839	160373	117716	114171	152235	120099	157326	132441	129855	136089	133229	132231	148468	138424	144787	154599	153073	132385	150835	140838	151659	144454	132598	136554	156440	136276	134690	132299	130574	124886	162093	155225	152240	136719	136308	119886	154131	
180452	137080	159527	146362	158531	169816	167958	137908	168502	135881	184559	153284	137645	177596	152606	152126	175798	194025	189876	156137	176848	202611	156067	155268	159922	155747	130520	152929	140097	152064	165245	179987	157576	147532	142746	153762	142277	157619	149486	187370	147809	151722	149793	175571	163707	161310	172000	135981	161430	154695	136868	160270	143745	175850	158366	174424	162284	168348	141015	140114	167313	144820	184920	161069	146898	158851	156922	161166	171969	158758	166754	167437	184627	156598	158844	149045	186108	144482	155267	166441	166892	157941	148699	160014	156543	154393	172591	177726	175336	155038	162894	155440	175301	
153248	121325	160027	123610	143204	144143	157749	132383	155787	141716	173558	147062	127729	174758	143170	130980	150306	170236	183453	160995	176657	196038	144501	134030	140667	144777	133796	144497	142711	153307	145011	170020	146220	147123	144652	147224	135899	133197	149583	154291	155402	144838	146544	164550	137301	150737	166070	145167	154981	155672	142191	154138	158016	156387	163510	158177	152464	163381	139176	125004	180568	151642	179702	144927	144128	153667	136025	154649	148766	148329	155734	174336	160636	152334	158728	139023	178165	157072	158715	156001	148513	142533	156516	137336	147639	133549	166521	168259	164920	149744	158571	153483	159272	
158628	137002	157994	134706	138622	148246	156902	143632	153783	142995	156171	160520	131177	175082	140785	149371	152053	175441	171660	169095	174426	191777	151101	137054	155741	150846	140064	143887	146385	137648	145511	171080	152559	147883	140137	141883	146192	139055	156394	145648	148245	145463	147865	166225	154700	147023	166343	132288	150657	151441	144622	150571	160616	156601	158174	148942	157002	166170	133757	144889	174108	148950	173880	158359	141581	141451	142527	148368	161089	146805	154483	157499	161116	152263	139760	152150	169246	143317	157233	162255	153251	151943	140316	145609	135393	133421	165138	170348	173082	159751	148851	160414	163170	
159260	137320	150993	130386	148068	155770	162862	140238	154179	143353	171325	166610	133345	157262	151819	147263	165032	173443	182487	161918	175806	195753	149452	148564	137581	157065	136320	157790	153292	133838	151996	175219	154097	133859	142338	135820	145572	140484	145647	158363	151919	134566	150302	165855	154708	162342	150777	153137	154295	149504	130794	149827	143672	163542	153834	167585	150808	153597	139859	131635	161580	144938	170269	161337	144345	141624	148231	148972	149614	145535	157610	158803	169898	147578	157624	158744	164130	151799	151054	159581	160093	143861	153533	148375	137654	133079	158946	170428	171496	151699	143664	148936	184444	
154504	140103	154777	125139	133395	151241	168997	128876	148609	151978	170090	150227	142133	167071	132398	151278	167498	160729	171684	159796	172692	190537	137517	130073	152709	165022	133788	141578	147453	141825	152262	168768	128957	127550	137763	138286	141079	133288	146630	141631	150821	123321	140907	179052	152523	148976	163275	137294	152460	134326	125644	150483	161383	164655	148593	171083	133186	161160	134634	130249	168742	146403	150100	151706	145783	146735	148454	138781	159779	146198	155241	152335	161463	144306	141744	146846	182861	145244	146387	156885	170040	142453	149050	143700	137908	136316	158715	158449	174283	140572	152781	152579	170063	
168898	125729	153967	141816	148020	164764	173521	150593	149227	142256	170156	164395	141877	174664	149963	142997	169231	168480	184931	168821	171915	194533	151695	153646	142359	147148	146516	161460	153257	142528	158498	195605	166639	153461	152439	153767	145906	155967	154955	183243	151782	135665	155358	201855	159929	170640	149610	154100	151545	163601	151088	174037	161242	176786	156198	171795	157559	176328	150728	147536	158579	142637	177811	148033	143106	156824	145859	147912	166694	149042	161994	174467	161355	156036	138725	169890	177456	145316	155590	157515	167681	164536	153346	148188	166752	153690	178620	183751	187295	157346	166417	163202	189799	
144878	118748	132967	126845	132929	148566	145877	143881	138762	144573	149561	152942	129843	152555	136638	134220	146069	147939	170661	153669	162982	173301	134977	134319	146494	139387	127707	144452	132531	125454	136941	168923	135113	143147	141580	135014	148021	130592	134098	140694	140441	134164	148465	159834	144524	137608	154027	144180	140543	151776	125679	145282	155529	153342	146120	152281	152032	153404	124625	125655	149157	137492	160379	134571	131819	138661	130778	129573	142430	139853	149421	165546	157470	145381	137855	145615	152558	136801	142140	141991	146581	135204	143696	130844	131610	127859	166801	161723	153209	130468	144218	143846	152965	
141809	122965	136222	106928	119264	125885	152934	114855	130974	127285	148003	139668	131198	150044	128740	134569	150038	145085	150255	138982	153777	171807	130206	115750	130833	126427	121210	131098	127420	119453	136426	152885	124585	133415	126677	117877	127192	131047	136893	132140	133288	118822	140073	145486	127331	134093	138622	119509	146041	140169	117201	125149	136724	145098	141822	141016	136295	141762	111624	123135	139417	122396	148677	135146	126553	117316	116361	130394	138644	126384	141617	143399	151614	136191	129632	159962	151150	128151	134868	139129	136757	123773	137590	123485	126073	121164	135999	149165	149386	123325	128773	124830	149619	
169615	145695	168939	133642	149893	156435	173885	154263	166712	155683	190352	165403	147701	177577	157275	155444	176378	177246	201900	179050	186400	200284	161560	150344	163166	163010	155201	167928	172622	152251	175416	189545	159255	146688	153552	163599	147803	151370	167716	177975	160024	156266	163594	188833	157617	189803	168661	174346	178025	171015	140868	159839	174165	179218	184335	183444	171698	176638	152205	151535	167593	150555	175104	175053	145767	154787	157855	158045	173004	156521	168222	178903	176897	158061	162160	173695	188571	146511	163283	182320	177331	156259	164926	163402	162435	148710	180207	187464	186011	153190	174950	168717	193379	
162688	130749	154154	141111	139196	151524	172379	139555	157842	149043	177942	153864	127026	158253	135296	146902	156697	170891	195234	156122	164211	203022	154057	151748	150232	141806	143031	136432	154038	144840	155870	186494	161199	139465	142088	158587	147355	149341	157935	166831	146672	145593	154028	178763	146286	152181	154770	148725	170809	152168	129397	161086	154360	164283	165737	163583	162587	155171	145311	147244	153269	145675	176137	153677	143931	170665	150866	155628	158448	157681	165353	177061	164814	151413	155609	155415	171030	144692	146501	168386	159709	145028	154397	156112	158989	150001	169115	165033	174339	161016	168449	161595	179577	
156831	133037	140936	127045	123840	142722	160171	138984	143605	124725	152183	144058	141443	162750	136776	134028	150446	171681	168994	158025	161662	173932	133441	129056	148033	151685	131959	141521	139668	138630	147481	173734	155166	148749	126594	135059	133729	150441	140282	145460	139290	141484	143524	159276	151430	143692	148896	131702	144449	139126	139986	151813	137778	162355	146354	150420	143814	159127	122469	133745	153802	125659	162784	155334	135372	137744	137634	145675	151018	145756	155283	158789	153973	139843	155357	153726	161710	150080	149191	143616	143514	146487	126324	156648	132151	129977	170198	156624	158362	133086	146261	144195	146248	
160822	129286	154700	143085	137922	159933	151227	144687	158354	150962	175014	167697	147934	166157	138265	153471	154649	180514	179996	162523	160518	197560	139725	136259	153644	145486	139395	148590	155308	143480	151253	186776	153256	146472	136440	144513	145626	151000	147836	167127	151788	136651	155400	184555	149986	161357	149108	143504	154086	166320	138790	146836	152136	167749	164957	164802	167149	167370	139516	135161	157599	142400	179224	151233	145019	159913	146220	154240	174555	142957	153680	162765	167511	151255	156380	157139	167986	149713	136064	162126	165813	147273	140272	137304	145519	134044	175751	178264	178630	153326	165436	149726	179005	
164872	139909	168815	135445	143786	158026	171529	146300	162619	153689	177729	154614	148062	185349	140416	160056	164127	180232	194664	177548	188001	195437	164751	149625	166318	154269	155902	151737	159906	146661	176232	181005	148860	156819	154662	148051	142974	156100	149480	157085	175100	154006	169170	187397	151805	162370	178862	157290	171152	150401	135793	159881	156258	157330	162822	156793	160231	167848	136437	146573	182987	148149	183565	160345	155728	167473	147093	156656	160153	151798	164107	171826	185297	153971	169719	163457	179386	160857	169017	175347	163797	149839	151456	160052	148394	147779	178891	164794	178135	162769	169714	168268	176039	
162439	137853	172954	145478	148935	151322	154880	147278	164874	148609	166221	152033	144217	165403	144164	157561	157226	173392	176962	167317	163287	187567	149290	142492	165632	153469	138988	146298	165464	140557	150994	164141	153416	153027	158487	157553	143968	156434	151129	160386	157420	157150	164840	176593	164444	164596	160816	151398	163101	161134	141578	154356	154055	170405	176149	151342	170807	164023	154112	140423	169257	129942	184547	152079	144759	158940	156146	144874	166183	156490	154804	167459	160467	152053	168218	162776	172719	155291	147323	173787	159817	149088	143739	169985	138634	145566	183209	168698	163177	156177	162889	148822	174210	
168906	146225	163811	139072	145118	151720	173772	141066	152787	142938	180398	150386	147169	162835	154899	153537	158504	179817	191461	165313	177885	199954	162394	146378	166199	162409	141171	159828	153801	148301	166480	182038	148314	143302	144373	143350	136558	146975	159278	170671	139376	147254	149530	174444	160897	159588	162902	144491	162488	158144	130735	171785	163103	170484	162884	156233	162494	164926	139465	145584	162054	144876	183918	169220	145879	166317	148200	163493	167004	156793	173052	163357	190607	157238	160126	147287	183272	154970	150681	167640	164347	148749	156349	151516	145102	151994	169674	166824	178165	155397	165786	150190	170301	
167575	123116	155644	138533	150360	154553	165652	136397	155057	141465	178515	164434	136944	180587	151404	153775	164905	176053	186236	171878	174057	183510	143628	136643	161770	151018	130695	157187	150982	133580	160488	181969	158929	151876	143100	140410	141271	160605	149839	168100	172641	156032	160295	170041	152772	171190	152409	156678	164498	159292	136297	164367	159428	155586	158706	148745	163585	172189	133493	145628	164532	138395	179735	149787	151348	153973	149733	148226	165023	158177	160791	173247	167681	161538	151208	169911	173045	142385	168785	162381	161331	145899	151570	155444	152053	151864	164429	180960	166072	166910	145613	154057	172250	
154902	127514	154658	139392	132809	146639	168300	138841	155839	137265	161937	152598	133555	176696	144178	136142	153040	177308	162073	160975	165328	188671	143646	119094	154515	144889	126347	153621	138615	133271	150283	177538	155144	146295	134014	134425	140535	142765	150307	157952	149434	134135	149485	167006	148126	158268	147592	140856	155876	154252	136712	140607	151962	162215	147616	156863	150226	160100	120601	131212	157466	139025	178036	155310	141145	148238	133903	149144	169913	150312	164362	155736	169993	145371	142432	158127	172354	127989	160028	143872	150455	151178	140838	147765	144795	133050	155109	174033	167977	148697	149154	161841	166420	
164209	144364	161633	146835	146187	164123	172366	144328	151766	153839	178102	169585	154558	165570	155436	164434	168927	175763	188766	170364	175981	203394	149010	150480	161289	165091	137466	160766	150807	142956	166245	181658	163292	156889	151348	146001	141962	162072	166234	165139	165359	141156	158105	174258	163357	156538	155191	151974	167627	155010	146172	172222	161639	162183	163750	165648	158590	174430	138075	149580	162311	135427	181987	148524	157371	156692	152092	158639	161424	163542	165503	170877	180360	162137	157060	179997	181582	151832	162566	166017	166974	148685	151543	155348	152840	147715	167891	179652	172843	154664	155851	145845	179201	
173282	135566	166156	143813	152754	155627	183055	148738	163470	146264	182292	152913	153741	169436	148747	136943	160517	181878	198126	170423	186796	202169	154450	149433	155126	151743	147482	161950	160957	161315	160678	178574	154331	153466	156238	152279	148262	136323	150507	178569	157827	151429	157232	186449	157812	157175	171554	152118	164923	151683	142302	162549	150909	162092	159594	175907	165586	169511	145153	131251	175120	147099	187637	157683	144904	165676	158938	154857	156194	163032	178202	176315	180598	159380	165567	153200	179811	155392	159950	159798	169282	150246	147312	145944	150911	137745	175756	176783	189684	155322	158891	154414	192808	
172056	143031	176361	146284	136806	159457	180085	152044	171674	160243	185237	177050	163444	189120	150894	169840	165338	188979	180968	184594	183857	207082	156196	149237	178634	169564	143446	156949	153309	151189	172797	199623	155031	171312	149726	151313	156113	163241	148342	166391	176104	156754	166130	195280	162160	176059	177316	154299	169744	170235	148928	169696	166014	183605	177579	170159	174905	160846	138799	154193	186265	154288	180118	159655	161664	158602	149066	156778	176608	158153	169883	186680	183812	159351	163258	181982	175637	166561	169628	175051	173537	153033	148444	159491	153635	153820	195550	183912	177084	161345	174334	175630	177912	
169731	130212	152397	139376	140556	149160	165459	146759	170059	146301	175609	164657	148588	169823	145740	152146	164804	186852	187772	169770	180851	199978	153172	131956	159570	148140	142609	150088	159975	149043	157258	192384	153836	145809	142099	150553	141604	148870	147600	156567	155393	139163	158247	185467	158980	154357	167968	144214	157410	159341	130347	170328	172084	169126	158253	174510	164856	170417	137237	135404	169771	150537	180280	158263	139899	151442	150823	152879	159375	162393	157487	175408	174173	153633	150876	152138	168597	150996	164881	160358	173852	149468	139596	149295	144268	143634	178158	178262	179669	139492	171281	153656	166723	
149985	132074	143491	122592	127367	132552	162950	128667	144403	161946	165552	143755	124665	159876	143512	151693	141170	167580	153394	154299	154762	192397	131612	138826	135591	150817	131726	134822	137903	124270	138218	177343	162293	127774	138767	126697	142285	145269	156395	148856	153870	135694	148139	176688	155011	161843	149272	144874	167827	143818	120473	162068	149673	148525	155822	145299	149612	148473	144445	140739	149507	141203	162152	135690	143355	141964	129046	142876	160383	141608	145780	145208	163149	147238	137806	147894	153875	140747	136920	163405	152025	126477	140203	134272	140959	140862	161331	168814	158209	156232	154262	154253	169124	
169615	138274	164464	142932	142013	163287	185012	152028	152813	159097	180222	151211	155411	182929	152788	163276	169827	164117	191076	182675	190831	204145	177838	156532	161167	166784	158478	160073	161302	136456	165741	188534	156052	156928	155299	162371	147978	145805	177401	165646	148816	142439	165354	187750	172777	173430	178080	160515	163206	156286	146745	169631	179791	166027	169135	164685	165297	182891	150677	158058	181402	156552	182666	168137	138938	161057	148464	156978	175686	155745	163678	168856	190272	169019	147000	174904	188482	155171	168785	158781	161802	151535	166145	162040	154451	151363	172774	174751	180267	163430	153461	160355	192111	
170191	127205	158107	130688	151095	161831	171485	147452	168415	151972	186426	148419	152110	177210	146527	142490	170025	168822	193269	180152	174199	196829	160991	147297	155630	146649	154255	158078	163832	141627	163168	190542	162504	141128	166162	174101	156118	153214	157187	174614	147454	145870	164606	188573	164431	174234	171589	160166	173577	162044	145081	154367	168407	173308	167757	169142	176972	176643	157512	151266	172598	159787	198348	160784	140941	163214	152209	144474	174413	158255	167378	166465	174876	154917	157409	162115	167441	150211	148372	174749	169099	141265	152685	160434	163274	153631	176818	184908	176803	152433	161437	166992	184849	
164016	127426	146385	142935	139176	148747	158464	149568	152275	141216	168077	149101	144104	171556	131719	141584	155822	172104	180382	157105	171584	192021	135891	146360	156654	150830	146143	149128	144882	143231	156090	187580	150571	145567	147311	140102	144149	146241	151076	156783	149786	131086	152580	182611	154720	153766	145199	145669	156704	153917	135892	161735	168401	163045	158282	154329	155194	163334	135164	135703	150581	138721	159738	140820	142965	148010	134001	151421	158534	142304	152791	167777	166520	150211	153623	155899	169793	140988	159351	157277	157403	156846	146363	155670	156159	138908	173111	168378	167872	133179	167371	161245	172288	
169928	142814	172183	139540	153896	155135	175905	149627	174589	155886	204521	162353	149299	174736	158059	156634	179588	190507	200513	180769	191155	210436	163676	149322	171837	150071	142555	157139	177549	143113	165752	179273	149242	153232	161608	154760	151063	153501	153978	170440	158831	157270	163381	187236	159822	173748	172008	149451	169482	173226	144506	171321	174809	182658	177901	177391	165523	177785	165517	135125	189491	143056	184294	169836	155591	163199	165379	152256	165812	165079	169825	176810	177335	153381	175581	168572	185709	179532	161766	181996	185165	154642	168618	160482	160618	151128	178364	181116	185970	166450	167617	149221	185733	
164241	129880	162938	140749	152185	166869	179234	154921	171324	156937	188823	163222	159464	190006	142945	146902	174230	179656	195940	168086	196538	192136	157818	155994	166337	150737	145972	168973	156290	142487	173893	190564	148920	172662	153455	153914	150850	158537	160003	182847	176206	153628	169501	196437	152413	175172	164842	162445	166178	175955	145669	160822	174416	172142	167559	169873	158897	181310	137732	149779	179480	154739	180483	159725	144446	160006	149939	158686	157115	163555	171279	181269	183436	162632	159158	177491	167960	164396	167712	158102	150610	157026	149714	158022	162395	141240	178850	177292	173331	163056	159628	157980	180509	
157797	121024	146826	128419	134280	148310	164375	129212	153101	142748	172617	133684	132821	163055	143470	145436	156386	162021	169029	159503	176962	182227	155632	137005	158821	143413	130451	127437	146707	132490	161893	162386	131212	150103	138058	129758	139720	134926	132887	153277	157147	149206	152743	167928	150501	145896	164046	145362	153537	146928	133037	153084	153597	155320	156969	155984	137444	164980	131657	121781	178435	137047	162678	145221	144042	139222	144523	140734	144076	150587	154519	165105	166161	140104	157683	160342	164063	164893	158573	147113	160062	147230	150058	150902	134163	136371	153872	148669	161888	149017	145146	141117	166052	
169276	140923	174708	152205	150579	153115	175429	149575	151413	153047	181741	173881	140062	178830	152193	146040	164835	171200	199066	183563	183545	209899	151791	155088	149971	171965	152037	160356	157960	158319	149474	196673	164685	144047	156127	155191	149938	148949	152956	166222	156195	148787	158280	185087	158243	162538	176137	158792	160114	161270	145203	164693	157922	179472	169505	175485	174541	162723	142828	154662	178361	153657	170927	152801	152242	152920	159789	148897	167843	159200	180124	187193	171590	160111	154719	159889	184350	157420	170835	163687	179469	156019	153628	150526	142220	149353	177339	180862	179425	141360	163363	150792	181852	

