Matrix A:
28	24	33	81	99	15	97	65	48	6	64	27	99	51	85	44	65	7	65	18	36	12	60	9	43	69	13	39	66	51	93	78	81	11	46	11	85	44	77	72	15	11	50	25	66	6	40	4	21	55	8	49	42	54	96	50	62	10	77	33	68	40	54	11	25	17	28	39	90	8	62	16	55	24	50	39	61	48	19	51	54	73	54	31	68	28	92	54	11	69	50	27	0	32	24	15	16	56	48	33	
7	53	90	0	2	7	65	96	47	49	13	38	68	12	81	30	72	18	69	0	69	32	4	51	27	32	95	83	93	86	82	21	6	49	65	81	56	94	31	59	46	74	95	72	30	26	71	4	72	37	10	69	76	65	3	40	11	34	76	19	17	12	9	7	77	80	25	83	22	70	7	82	17	66	31	83	8	94	85	43	70	16	67	73	22	29	90	2	26	50	74	78	39	10	62	12	39	61	56	21	
36	43	31	21	8	54	99	27	87	55	30	82	44	88	24	39	56	84	46	53	46	2	93	13	84	12	17	38	23	4	57	92	37	65	81	94	39	21	71	90	59	10	48	58	48	8	90	40	41	74	71	97	85	25	73	72	59	26	86	99	35	58	48	68	45	68	34	6	66	48	45	70	59	52	5	73	61	40	76	35	47	71	21	99	81	56	67	6	61	59	69	74	14	46	62	57	41	80	90	10	
17	65	55	79	3	95	66	41	2	81	82	42	26	27	84	98	48	1	74	76	70	25	93	79	91	20	50	82	73	69	52	37	53	23	64	59	48	64	59	64	1	30	65	75	75	45	51	98	92	84	26	22	48	58	64	70	48	21	20	55	0	51	53	7	52	35	4	12	38	47	60	84	77	64	36	70	33	15	35	27	95	56	52	83	22	12	60	4	8	9	72	82	87	41	5	76	91	27	76	10	
52	36	0	40	26	54	27	76	73	3	76	49	64	77	58	80	50	57	73	83	79	35	75	69	97	21	88	92	74	67	11	59	39	95	24	76	59	41	58	69	55	71	94	52	26	64	99	89	48	79	61	13	48	99	12	84	91	33	10	47	9	90	49	45	62	83	60	29	70	83	46	49	54	89	40	93	27	40	84	41	53	4	94	29	65	93	16	53	52	94	58	98	61	16	59	88	86	66	12	97	
78	39	50	47	42	86	88	14	94	93	55	65	65	93	45	7	73	26	69	42	41	8	29	60	8	14	96	21	50	59	7	90	7	58	2	24	16	35	60	21	7	68	39	76	51	58	94	83	80	42	57	19	25	23	35	93	11	43	24	76	47	61	62	22	9	58	51	83	20	30	17	81	54	52	4	56	32	43	21	98	82	51	55	69	73	39	44	1	30	3	11	9	65	5	1	83	4	19	59	9	
89	52	26	22	74	18	26	35	59	27	1	18	35	92	4	24	24	76	64	60	82	59	66	63	27	8	0	40	64	92	41	30	44	72	29	64	37	57	26	33	88	0	59	69	59	70	94	4	43	86	26	38	17	31	92	35	37	36	87	34	69	49	34	5	60	44	52	8	70	2	35	71	97	5	11	94	6	87	7	76	34	65	51	72	33	89	53	29	32	18	1	91	63	35	64	95	78	31	56	36	
69	4	25	9	35	45	61	89	48	7	99	57	36	64	31	88	52	88	97	44	92	74	72	37	78	61	13	36	53	76	0	34	42	7	13	63	33	74	9	50	45	52	96	7	37	21	13	92	40	41	89	81	96	52	57	38	98	11	56	59	34	13	14	25	61	4	98	68	37	94	30	49	74	1	48	1	74	58	99	91	83	34	96	63	36	55	47	76	0	70	2	30	28	8	0	13	78	2	0	53	
99	78	97	79	73	35	62	48	87	13	83	85	15	42	50	15	5	5	21	98	34	78	81	46	16	43	59	10	61	42	92	5	96	58	10	62	31	24	83	35	59	52	70	2	50	14	4	89	99	37	82	69	41	61	56	82	81	96	63	48	78	75	84	25	7	46	1	0	16	36	17	76	83	92	28	39	2	37	49	17	65	58	95	39	41	22	43	96	44	36	76	40	70	33	50	37	21	50	37	64	
1	46	74	68	94	73	64	98	30	92	49	78	32	78	32	9	7	26	7	12	21	95	65	73	15	25	10	5	86	90	16	46	28	66	2	70	29	27	92	45	61	2	85	93	51	23	49	20	81	79	7	28	23	85	4	50	70	2	90	60	17	6	8	38	46	20	31	92	7	2	70	43	37	79	43	61	87	78	49	31	16	64	31	98	94	38	31	13	71	72	56	83	22	54	25	21	0	6	67	79	
41	38	35	56	41	4	85	7	31	71	37	30	5	18	19	90	79	65	34	10	2	20	27	85	94	17	49	45	8	29	89	38	58	34	98	8	97	52	15	3	40	78	65	81	78	48	32	62	34	64	51	3	80	26	80	47	25	85	98	8	51	91	9	94	15	44	93	32	48	4	95	40	9	19	45	96	17	75	53	28	66	5	36	13	87	53	26	25	26	92	62	25	38	91	64	39	15	23	94	78	
16	63	55	43	83	74	33	56	52	38	95	76	20	18	98	13	44	65	5	94	41	7	67	48	79	42	81	9	67	34	6	72	32	89	74	36	25	11	20	47	1	73	72	27	79	57	17	98	72	78	1	7	84	51	65	93	0	35	40	7	55	6	69	37	40	63	89	87	88	45	31	99	30	77	98	69	87	59	57	56	41	33	90	64	96	22	46	84	59	26	94	10	82	31	94	97	88	40	66	51	
56	90	98	95	5	77	36	2	74	93	69	71	65	10	41	28	68	13	72	78	90	80	18	61	56	78	39	0	88	53	27	12	16	36	81	15	80	86	31	69	25	85	59	27	70	0	9	48	81	60	96	57	76	17	52	49	18	37	10	90	60	5	80	16	4	61	19	27	97	75	41	59	59	0	61	40	74	35	87	92	18	66	2	39	64	83	68	34	24	45	32	80	88	36	71	41	98	71	73	92	
55	72	40	28	58	6	52	87	35	68	85	35	73	89	62	19	48	68	95	31	81	77	36	20	72	75	30	63	71	27	59	64	69	78	52	63	2	10	59	22	7	62	77	50	70	88	31	69	23	96	4	81	17	19	40	84	92	26	48	72	37	53	13	81	57	64	67	37	0	58	11	35	13	21	87	49	94	10	58	17	40	10	91	48	66	18	30	47	60	47	37	70	68	77	43	70	18	75	15	77	
79	61	45	49	84	42	57	51	92	33	83	52	25	90	20	59	37	53	15	17	33	32	74	21	3	3	76	7	76	86	67	28	40	50	75	56	66	8	97	73	1	83	38	80	57	1	8	87	97	90	31	22	73	69	94	95	19	7	85	92	82	94	27	58	19	47	5	49	74	88	42	11	21	69	2	31	40	86	74	56	35	51	94	95	65	49	81	37	55	41	14	73	26	13	80	19	15	90	29	30	
31	49	88	0	83	92	5	12	22	38	38	53	42	21	23	22	29	68	48	14	92	76	27	95	43	82	9	58	24	72	81	77	15	12	4	45	59	14	77	95	43	52	69	99	75	29	59	25	41	15	42	64	77	86	3	32	53	34	22	84	95	13	22	41	61	63	57	98	66	8	51	20	63	32	90	94	33	41	94	19	98	45	39	72	27	45	68	66	80	7	4	8	32	61	80	74	37	29	15	54	
52	74	22	72	38	7	89	57	66	6	56	96	38	66	75	22	9	79	68	28	56	69	74	71	62	92	27	68	83	43	75	78	40	19	44	29	52	8	82	45	50	44	0	44	75	99	7	45	48	26	63	94	9	59	24	89	74	90	2	19	10	72	4	78	51	17	39	85	25	4	22	22	50	94	60	31	3	31	6	62	16	51	95	44	23	65	50	13	7	79	78	31	20	49	58	33	32	27	96	83	
77	98	72	91	77	62	50	30	39	15	0	68	60	82	38	31	54	64	29	36	6	26	23	17	80	8	73	72	12	36	75	31	52	46	72	93	60	55	79	7	48	10	81	13	96	19	98	5	10	39	76	2	30	93	9	36	74	72	78	78	62	38	19	85	54	9	71	71	51	48	10	0	12	13	10	71	37	2	1	0	15	66	3	99	40	31	3	24	54	94	31	20	47	91	50	1	59	46	44	31	
85	15	97	24	29	83	58	54	11	27	99	19	14	34	14	82	23	95	15	5	68	1	19	22	2	48	26	68	11	98	35	26	91	86	6	87	29	48	66	79	97	82	42	42	61	23	90	55	0	22	35	55	49	54	91	96	36	53	44	40	58	84	36	59	96	46	50	10	22	73	56	54	40	22	64	89	29	63	70	48	78	32	12	50	11	96	61	33	40	10	3	19	45	64	24	28	84	91	93	95	
27	49	74	35	59	21	74	84	70	13	11	51	82	13	29	99	15	63	24	50	59	19	1	40	38	67	6	50	93	69	38	8	11	85	59	5	23	21	64	88	89	70	51	72	68	61	76	24	57	96	4	78	65	80	92	75	66	52	10	92	28	96	95	43	88	36	52	12	55	79	90	27	12	92	16	41	35	40	3	31	53	10	74	82	85	29	93	24	82	24	85	56	4	0	82	6	97	82	43	86	
84	4	39	99	96	46	45	64	11	2	83	19	51	18	37	62	19	70	40	64	84	14	54	43	46	81	52	4	10	36	94	13	49	98	44	23	98	37	83	9	41	19	16	20	56	47	45	25	64	58	41	73	41	51	13	8	49	19	12	61	14	1	57	86	11	14	77	51	96	40	48	26	33	83	17	95	14	77	78	1	52	67	39	77	86	33	98	97	11	25	20	74	23	22	14	16	25	76	34	96	
91	32	95	77	26	65	52	10	14	73	49	79	62	63	59	19	85	11	86	79	84	5	50	33	60	14	71	24	0	27	7	52	32	24	69	98	61	39	31	3	57	70	29	38	43	63	73	43	32	74	68	5	21	69	55	84	25	57	7	38	39	29	95	97	37	76	51	91	13	19	75	92	77	65	2	76	66	44	53	57	97	64	12	12	69	82	15	50	86	56	43	9	59	21	3	81	32	85	42	25	
47	62	91	79	48	17	29	73	80	44	78	17	66	77	87	8	9	41	37	95	87	58	57	62	84	82	19	42	44	94	37	75	58	84	81	31	28	94	1	31	92	12	38	68	37	96	83	1	45	68	83	11	4	68	27	89	77	62	99	63	0	76	97	83	55	81	55	13	94	25	90	28	15	96	51	32	40	21	98	54	96	40	23	82	53	21	17	81	2	99	66	53	90	82	1	34	29	33	86	51	
23	13	52	37	80	31	58	43	30	65	60	43	34	45	30	77	2	1	25	19	4	19	21	78	28	76	49	20	49	92	94	98	46	95	76	85	64	71	42	68	46	59	63	82	16	95	99	10	75	45	53	35	35	12	64	56	32	31	45	72	62	22	46	79	2	62	69	93	2	15	29	39	98	12	61	1	26	97	0	3	76	32	68	96	94	11	79	57	5	58	89	11	5	7	44	81	89	70	59	28	
35	74	49	20	65	99	54	8	3	17	11	43	41	39	95	91	14	68	94	11	79	46	86	36	73	66	82	72	85	76	75	20	7	38	91	80	67	80	80	29	20	97	81	46	70	45	40	8	62	99	20	29	9	38	63	20	71	5	49	40	28	64	83	71	57	41	67	45	20	60	73	42	80	27	90	80	27	31	53	6	27	84	54	31	85	63	69	51	39	38	61	30	69	68	74	21	93	8	68	29	
31	94	52	3	24	13	2	78	33	15	85	30	96	14	44	30	46	11	74	25	68	71	1	8	68	26	85	96	24	56	19	63	6	42	33	98	31	49	4	62	10	88	1	72	38	71	94	28	96	69	96	37	22	10	98	88	48	58	34	62	18	47	48	23	32	13	33	33	74	33	21	66	83	71	60	11	96	17	83	75	51	26	35	16	14	64	96	72	3	67	84	35	62	14	83	13	73	43	39	72	
16	98	65	69	32	98	58	68	31	10	33	21	59	9	25	25	88	77	23	14	80	81	23	8	64	52	20	18	1	42	59	57	66	84	60	15	90	5	67	87	66	52	46	48	16	43	8	93	91	69	99	25	27	73	31	73	93	95	30	40	20	5	49	98	12	7	53	52	51	79	48	19	50	8	15	47	2	78	67	0	60	84	99	78	44	46	33	94	65	94	23	45	6	37	82	83	89	90	14	65	
69	52	68	89	11	83	23	3	65	37	22	25	66	9	33	95	59	64	76	46	23	69	1	84	55	16	77	89	1	91	45	60	26	73	19	72	72	95	28	46	73	49	58	82	90	62	63	22	64	60	28	14	48	43	16	85	23	54	66	64	89	21	3	11	28	37	61	98	65	25	48	14	6	37	46	44	71	18	61	5	67	54	42	82	83	34	50	20	18	73	34	16	45	87	15	44	33	37	15	96	
15	48	64	5	84	98	94	98	10	84	73	94	4	76	45	81	77	12	49	93	16	40	0	56	28	7	71	85	43	24	12	57	62	50	79	65	71	90	67	66	94	62	5	48	23	5	57	12	93	46	3	88	14	60	56	29	90	55	97	10	40	6	17	11	45	78	59	57	76	48	11	48	20	34	74	12	68	82	71	46	80	96	49	6	74	87	6	23	68	28	6	89	34	80	48	15	41	56	50	69	
57	82	53	6	91	5	48	12	3	69	61	48	30	46	86	10	13	37	11	13	18	42	98	95	43	61	55	76	61	67	97	2	47	76	54	42	60	75	71	9	12	69	13	58	70	88	81	92	7	61	90	64	59	54	8	5	57	9	73	68	41	28	56	82	34	82	99	89	55	4	86	76	11	35	71	63	60	46	37	28	5	91	63	83	40	53	33	6	63	29	67	96	7	84	63	35	39	25	33	38	
35	4	62	24	24	58	13	41	81	48	51	22	77	28	15	99	92	94	86	5	60	41	91	3	72	45	37	4	60	85	16	78	44	87	51	65	64	79	45	41	45	90	27	14	76	7	48	52	48	40	32	53	54	56	23	19	7	96	20	93	31	44	10	16	43	89	97	27	5	85	74	54	31	95	40	9	19	4	41	78	23	35	62	39	4	34	83	93	97	13	2	6	70	24	5	18	32	85	32	26	

Matrix B:
23	12	66	45	16	76	18	55	9	65	9	99	65	65	25	45	62	21	4	5	43	61	57	55	29	5	62	25	94	63	17	40	97	79	19	92	78	68	25	25	51	69	87	63	54	77	80	65	69	11	79	86	4	67	51	92	33	26	38	46	9	37	52	61	40	29	88	64	95	17	73	18	3	49	14	86	33	92	52	53	17	10	24	6	8	21	53	3	90	26	33	55	14	10	32	38	57	62	55	5	
53	40	86	95	30	25	79	78	28	49	91	62	32	34	44	9	49	50	55	15	64	15	69	69	80	0	12	49	67	66	34	68	82	64	80	8	67	85	38	77	74	85	41	36	47	23	39	76	83	26	7	73	14	78	32	94	66	71	8	70	95	73	69	91	32	14	92	4	23	85	59	6	78	35	12	26	13	29	9	13	44	58	15	57	80	91	3	43	30	53	44	46	68	27	22	20	65	9	97	64	
45	12	37	65	58	0	42	33	6	12	73	78	65	45	30	94	75	58	46	13	71	1	76	5	87	67	99	30	12	54	75	8	26	20	97	38	33	79	11	41	87	24	85	26	82	60	5	37	67	75	96	71	52	0	69	27	40	19	54	17	80	35	71	7	98	75	11	26	62	40	9	89	60	60	71	89	59	90	58	45	23	42	35	97	79	28	46	15	42	61	68	5	3	91	64	50	12	35	47	91	
23	80	14	34	24	50	99	79	52	88	55	48	16	95	97	83	75	9	12	58	33	91	64	66	28	91	62	61	40	38	33	91	39	26	13	40	36	92	91	21	77	9	79	16	77	70	83	1	28	10	69	3	82	63	21	9	26	82	65	23	23	17	12	57	50	54	34	62	3	71	45	9	91	49	87	17	3	63	76	68	30	99	31	15	5	86	62	81	23	25	66	69	57	28	61	29	88	9	78	65	
46	35	11	45	4	45	6	73	25	49	42	31	41	41	78	98	41	45	80	21	90	34	92	67	33	55	80	71	77	59	56	29	37	0	87	56	13	16	48	86	24	57	63	41	49	35	76	4	2	62	47	67	91	88	63	56	56	30	81	48	1	19	28	93	6	2	37	34	27	90	81	48	56	12	64	20	98	21	87	4	65	2	78	26	10	24	71	53	17	21	67	82	12	37	46	86	48	41	79	51	
44	76	18	52	87	64	85	99	4	20	18	42	90	12	83	3	78	49	77	9	48	96	15	87	14	33	47	88	93	89	39	63	81	77	42	78	72	50	14	43	11	59	53	12	88	2	72	68	25	52	0	14	35	54	21	2	79	64	6	38	81	34	10	83	15	42	25	2	89	90	90	10	27	79	41	8	68	11	34	3	86	68	44	65	43	21	73	63	23	22	39	73	81	31	32	82	0	14	27	63	
46	4	22	6	32	51	53	91	13	14	93	50	33	45	34	41	27	23	51	46	42	70	7	4	1	70	45	63	30	18	25	6	72	28	10	1	82	28	57	96	60	17	16	51	6	32	89	76	92	78	42	23	8	28	77	37	68	65	36	84	91	89	82	38	19	54	30	93	45	57	10	56	52	86	5	61	81	80	5	95	77	96	99	2	77	8	29	9	22	66	22	72	37	91	95	60	26	94	50	61	
9	22	54	95	22	31	6	16	22	9	23	5	60	66	10	68	82	87	35	95	5	15	91	56	3	85	86	4	78	43	73	85	39	64	52	44	38	50	20	97	78	12	93	84	73	56	95	16	81	5	12	17	90	57	95	38	16	26	25	54	26	67	88	66	5	58	53	8	47	36	18	6	71	17	1	33	97	74	33	42	39	1	7	16	31	88	78	76	26	63	27	73	63	56	35	66	96	84	18	63	
93	69	30	17	14	66	27	87	55	60	57	66	73	47	16	44	32	28	55	16	20	75	49	98	0	99	81	47	17	47	20	16	41	81	46	37	79	34	45	72	40	93	87	60	17	4	68	4	36	73	67	80	97	50	13	20	46	49	20	32	74	47	39	24	11	24	99	86	94	54	53	69	0	27	15	20	68	63	6	20	12	59	74	47	95	1	65	8	4	92	50	49	84	90	53	27	22	77	1	84	
40	0	62	45	98	21	97	87	35	80	18	50	24	69	16	46	65	39	69	66	3	53	24	66	72	59	12	32	50	86	19	59	27	32	97	73	83	22	40	8	72	40	84	76	62	9	24	3	99	13	31	9	6	16	94	15	4	67	15	96	52	81	39	72	20	64	53	77	82	92	81	42	25	58	17	47	81	58	87	76	16	66	21	99	54	45	83	76	94	80	58	43	92	16	83	49	44	87	38	8	
3	21	92	36	56	15	0	34	59	91	89	15	90	14	62	49	34	19	9	74	56	6	2	12	25	5	68	40	29	42	64	3	24	98	97	99	35	34	97	6	36	49	78	2	28	30	67	66	79	68	78	88	32	15	38	20	8	29	57	28	8	87	87	74	62	11	28	32	92	80	52	11	77	44	10	60	70	57	50	24	97	26	39	58	96	86	50	99	16	17	52	69	86	98	52	81	16	60	52	55	
57	60	90	9	50	93	0	57	60	32	89	43	27	71	95	64	58	56	10	64	50	63	35	83	57	81	62	19	11	93	66	5	56	42	82	91	46	70	69	9	50	74	96	13	41	9	48	98	93	23	19	60	41	40	99	23	67	83	22	68	22	62	86	73	87	83	1	37	41	40	49	97	32	39	49	96	0	14	64	68	36	43	32	10	34	4	32	87	95	69	62	38	62	99	27	43	65	58	97	53	
24	26	56	28	78	56	94	40	56	76	8	31	1	70	37	67	48	70	29	85	0	81	16	71	82	51	59	67	81	11	56	1	7	78	1	97	96	96	30	67	92	72	88	62	35	99	55	71	0	0	64	72	40	35	40	7	4	16	76	49	85	63	85	13	37	51	86	62	15	52	38	23	65	62	51	12	37	59	52	86	30	5	95	36	33	78	80	44	96	0	99	66	48	78	69	3	67	24	13	2	
85	95	40	60	6	26	63	43	57	48	79	59	41	8	71	29	13	42	46	64	95	41	20	84	30	86	71	89	16	83	42	58	35	29	90	12	84	84	74	3	10	26	53	67	53	79	76	23	15	76	17	3	61	73	22	85	75	77	47	83	25	82	35	40	13	83	51	13	6	87	29	18	44	36	36	9	67	16	65	71	58	91	10	50	97	73	43	64	82	3	97	3	21	90	58	70	95	97	56	19	
49	13	60	1	75	46	47	62	95	68	15	47	72	99	31	13	23	21	49	5	93	67	37	63	25	4	41	54	94	1	64	7	60	12	14	61	19	25	70	22	24	87	34	37	92	33	34	36	92	85	33	72	39	69	12	75	4	34	41	18	52	37	79	29	56	66	72	61	44	16	1	97	42	65	98	12	22	81	18	26	48	73	2	21	80	62	70	9	83	33	73	93	70	65	73	1	28	5	14	65	
66	71	89	14	75	90	59	40	10	9	84	80	58	5	22	89	96	9	77	63	93	73	32	7	49	60	35	98	5	82	96	1	17	15	57	98	12	94	12	41	32	75	23	78	35	1	51	47	7	19	11	5	31	33	81	17	59	74	12	77	19	2	54	81	5	19	78	84	87	77	98	92	56	43	63	19	38	52	46	83	65	19	19	64	53	35	97	13	10	4	16	98	17	51	51	33	10	24	30	45	
20	2	97	99	46	48	8	68	76	92	35	40	6	13	33	96	74	14	60	5	4	77	87	96	55	2	52	82	40	97	11	93	10	39	77	32	58	90	75	64	0	3	73	5	43	30	22	41	26	17	22	80	11	14	86	88	54	63	61	59	11	55	12	23	66	27	30	82	76	98	31	28	39	82	26	83	98	89	8	78	94	30	50	42	37	2	8	21	58	81	54	40	63	69	10	0	16	1	99	77	
76	19	72	20	84	42	20	67	44	83	2	44	22	19	17	79	44	29	94	76	54	62	47	77	96	87	44	52	50	90	53	65	50	14	98	20	48	9	28	74	29	11	97	67	45	69	55	55	70	92	78	49	87	93	63	6	71	74	22	66	11	14	8	63	98	38	50	95	38	8	65	51	53	25	23	10	44	20	48	30	9	22	62	84	36	73	67	91	46	33	80	67	65	97	84	69	28	43	15	86	
51	15	77	46	85	42	51	22	30	4	15	69	80	19	69	0	97	51	59	9	98	0	87	71	4	63	20	37	76	82	13	40	35	22	90	63	79	58	49	14	40	93	10	95	58	16	56	10	12	20	35	50	36	0	62	61	89	64	65	29	34	6	53	66	13	80	49	26	92	75	97	31	65	35	11	72	9	41	81	29	58	70	54	76	18	93	69	38	36	44	75	63	99	83	2	8	81	3	62	75	
29	47	36	45	58	50	83	8	12	9	70	34	2	94	33	86	41	73	32	98	68	19	54	43	33	98	88	30	68	2	40	75	8	74	57	60	94	18	93	91	95	32	79	49	34	60	80	44	34	63	88	28	29	45	82	39	89	31	23	99	70	76	53	97	95	11	53	27	78	34	79	49	21	94	58	5	82	32	11	19	95	4	92	33	64	29	90	56	43	25	40	67	38	43	7	80	8	90	54	66	
61	92	71	39	84	76	45	7	71	2	21	57	62	54	12	37	93	89	91	35	60	60	10	88	1	61	51	98	96	0	98	15	36	42	78	11	23	78	43	19	28	22	72	20	13	21	1	99	71	71	73	95	46	28	29	40	98	95	65	15	84	28	65	72	59	73	76	59	90	27	85	80	62	11	78	6	54	95	30	68	39	48	28	80	91	83	78	64	22	1	56	97	91	54	57	58	33	86	53	34	
69	27	33	76	77	47	36	1	83	43	43	48	92	68	87	70	61	6	0	47	36	3	53	57	16	27	92	0	30	63	8	0	88	54	53	36	8	84	30	40	46	30	68	98	15	67	31	17	58	15	55	74	13	33	1	16	49	18	81	7	83	93	66	6	47	41	45	87	3	64	23	3	65	10	6	59	23	53	68	29	40	49	47	65	84	47	57	77	96	16	44	27	88	60	35	38	34	0	31	47	
3	97	8	51	62	47	76	82	9	42	18	35	73	77	65	87	6	45	88	44	83	64	30	3	48	99	83	14	53	94	53	12	52	36	21	46	52	35	30	69	60	26	49	54	15	46	12	21	98	38	8	77	73	63	42	44	83	52	9	73	96	95	82	32	25	73	54	98	83	37	33	45	89	73	88	33	52	88	84	67	97	56	83	60	6	84	68	66	63	14	38	78	27	28	87	33	95	76	3	2	
94	94	8	97	60	82	44	14	63	40	42	68	78	41	71	2	5	47	13	28	61	48	98	72	98	28	58	39	85	53	55	10	27	96	51	99	40	63	17	81	79	5	45	97	38	11	68	33	20	45	31	51	40	88	77	76	50	11	49	23	36	52	19	74	93	55	2	92	9	6	39	60	82	16	57	81	13	36	12	11	18	97	20	31	5	92	19	47	21	54	19	61	11	89	75	46	0	62	98	71	
80	53	93	8	87	28	22	94	30	85	69	59	11	48	56	71	79	62	91	94	4	12	93	37	35	63	35	87	44	53	78	50	25	78	33	90	29	26	77	2	26	6	84	9	95	85	45	80	7	84	46	27	67	82	74	58	59	96	74	75	93	77	98	98	19	98	29	41	62	72	61	61	76	99	33	85	70	8	17	22	84	7	92	88	3	91	18	13	52	66	58	44	99	89	43	18	94	29	98	21	
77	93	26	25	44	40	56	91	60	78	31	36	96	47	25	52	50	0	21	78	25	63	57	1	2	69	11	72	56	15	71	70	90	7	36	7	59	97	20	36	89	46	80	75	51	96	17	8	65	84	16	88	39	77	91	42	50	74	5	53	50	24	66	84	25	82	80	98	33	41	10	59	33	72	94	79	26	37	99	70	81	3	18	8	86	77	26	24	67	35	6	12	54	91	93	51	38	82	61	88	
77	98	74	99	80	37	63	43	24	16	72	19	28	22	43	21	5	67	40	5	5	13	40	90	80	54	57	60	25	68	44	94	16	51	20	74	90	17	91	76	34	44	0	60	68	28	87	89	76	71	47	39	60	87	86	35	71	64	22	10	26	3	7	52	81	87	24	80	87	27	20	82	40	20	30	68	99	57	47	81	40	53	37	24	48	18	72	74	80	92	83	61	17	72	24	41	1	31	65	11	
55	11	52	48	61	50	4	59	95	66	70	20	9	69	26	18	89	17	66	0	51	40	65	61	82	90	54	98	91	40	84	60	78	10	22	39	66	64	36	29	74	39	5	48	98	6	76	60	95	12	57	73	50	50	0	86	89	74	78	6	76	68	73	36	29	67	31	22	66	27	91	94	90	78	10	6	35	98	57	46	23	20	76	60	36	3	8	40	94	63	30	6	64	52	84	90	38	14	17	82	
73	75	25	79	42	62	83	33	6	67	10	21	23	36	55	2	55	11	53	80	89	57	72	58	50	76	20	30	90	20	6	63	85	21	25	54	25	64	23	39	80	67	71	67	16	76	79	79	31	74	14	48	34	37	80	14	78	32	39	4	25	16	90	65	43	82	65	37	9	86	95	93	64	40	16	74	54	5	83	38	49	20	41	14	94	2	52	33	81	79	99	44	24	79	15	55	22	57	51	35	
21	64	57	18	27	11	8	41	10	11	83	56	93	77	52	53	39	73	90	67	79	51	60	94	53	88	91	38	75	93	48	52	32	44	87	80	76	73	12	56	10	49	52	65	22	89	79	13	10	17	13	2	43	95	36	95	90	7	21	97	73	62	35	84	56	61	89	8	88	84	88	27	84	99	36	16	20	23	60	19	3	58	22	36	85	14	41	62	13	85	22	33	2	43	98	75	80	92	77	33	
38	29	52	70	18	1	57	50	93	9	9	69	63	81	60	34	22	21	41	54	63	41	16	26	98	94	43	82	60	87	65	80	0	75	12	13	74	32	71	63	54	17	11	25	40	29	19	79	70	41	54	1	29	36	45	8	38	25	47	72	68	46	8	49	30	96	59	53	46	60	36	26	29	29	74	41	71	71	51	28	12	16	0	59	41	49	32	86	21	86	2	96	88	71	15	99	81	91	14	69	
56	19	66	48	14	99	2	23	57	66	16	33	81	3	53	82	13	45	94	48	16	91	15	4	64	45	12	55	88	79	49	5	78	40	32	41	12	44	3	90	20	30	79	97	96	6	43	79	12	31	10	60	31	1	12	56	44	9	69	37	48	86	72	1	90	32	27	92	64	84	84	79	26	8	15	13	94	77	51	11	93	51	96	88	5	8	59	94	44	25	42	0	69	86	2	85	22	73	25	14	
41	7	10	16	49	3	93	85	94	28	69	53	22	50	76	77	38	56	77	67	36	33	1	93	50	68	44	81	24	55	12	74	64	89	29	7	39	60	23	68	69	75	45	33	90	55	67	42	75	45	78	60	68	52	8	48	92	93	90	62	23	41	28	2	69	34	12	98	54	46	43	63	90	81	86	83	76	50	52	20	24	42	85	64	60	70	14	20	50	15	8	83	15	75	87	47	30	73	37	39	
12	89	5	58	78	4	13	19	66	20	67	43	92	93	91	63	16	71	40	2	88	7	82	87	35	77	39	48	22	84	98	21	52	78	95	88	97	74	10	42	91	69	96	54	60	81	84	9	88	73	60	70	48	97	15	76	61	4	35	87	47	57	32	76	57	5	87	86	78	25	77	54	39	15	4	6	55	89	68	18	84	69	44	23	11	8	4	70	8	92	12	9	77	6	18	41	57	16	44	60	
53	67	29	49	49	33	38	7	78	70	63	2	33	61	59	62	32	14	9	43	40	48	84	77	57	45	94	38	15	73	3	49	15	1	60	82	99	76	70	36	16	1	72	62	49	36	38	71	60	34	10	68	89	0	77	81	3	83	86	25	19	8	90	10	76	91	32	93	44	38	5	22	78	8	12	25	53	75	36	85	22	55	50	50	23	89	38	50	46	45	67	44	96	40	3	95	27	9	38	74	
48	42	30	21	47	76	79	99	37	65	33	5	68	99	67	52	86	58	48	11	99	9	33	57	28	89	49	39	25	55	45	85	59	73	21	24	12	73	41	64	42	43	9	47	54	4	63	34	86	87	78	90	13	32	84	80	46	4	81	99	25	33	63	11	89	90	15	64	25	59	85	80	66	39	1	98	1	99	59	8	43	33	16	80	20	53	43	43	74	84	42	14	71	58	82	71	74	82	10	36	
21	70	1	27	63	8	60	3	88	16	38	46	49	55	22	40	26	98	83	3	8	13	24	98	13	88	39	64	94	40	48	94	32	65	3	30	39	47	78	9	20	16	86	36	76	6	73	7	52	62	80	89	80	44	23	52	56	54	10	84	81	96	73	28	43	78	76	99	59	19	55	81	29	64	1	71	60	53	4	93	13	28	70	91	66	33	36	35	91	39	30	99	19	15	15	86	14	59	3	56	
56	53	52	31	6	35	52	74	21	61	87	1	86	50	96	39	82	30	10	81	23	48	29	51	61	88	64	45	28	78	34	32	20	87	24	35	56	36	82	49	11	9	2	20	54	82	60	68	76	94	85	75	71	65	1	41	97	20	55	89	5	69	71	47	37	28	48	32	94	35	85	68	54	73	2	34	43	34	92	79	40	66	81	92	97	83	51	22	76	74	44	98	62	33	47	21	10	53	14	35	
